# This file contains the data of initial population
# of objectives = 2, # of constraints = 0, # of real_var = 30, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
6.521813e-001	3.582584e+000	6.521813e-001	4.273776e-001	6.994702e-001	2.479672e-001	5.528757e-001	5.154057e-001	7.280375e-001	4.826632e-001	4.673019e-001	7.307544e-001	3.542341e-001	2.436410e-001	6.584843e-001	7.800740e-001	1.274766e-001	5.612012e-001	9.982238e-001	2.209279e-001	9.795923e-003	4.761831e-001	2.102771e-001	4.848394e-001	3.907438e-001	5.038806e-001	5.592427e-001	6.026735e-001	8.098044e-001	4.420459e-001	8.016913e-001	3.212926e-001	0.000000e+000	5	1.825000e-001
3.781488e-001	3.126221e+000	3.781488e-001	4.178747e-001	5.713935e-001	6.988162e-001	3.880059e-001	2.730428e-001	5.851635e-001	7.194349e-002	3.523339e-001	9.728938e-001	6.345462e-002	6.675676e-001	9.123248e-002	2.136370e-002	1.973681e-001	6.856144e-002	5.538590e-001	4.810065e-001	5.943015e-001	3.000812e-001	6.194042e-001	5.244886e-001	9.101928e-001	2.240848e-001	2.740324e-001	9.502898e-003	1.280767e-001	5.491509e-001	1.648697e-001	2.423629e-001	0.000000e+000	1	2.441267e-001
1.428739e-001	5.089545e+000	1.428739e-001	4.107197e-001	1.149680e-001	7.578606e-001	2.907795e-001	5.760734e-001	5.672518e-001	7.587103e-001	9.301085e-001	4.926398e-001	4.443649e-001	7.399214e-001	4.154944e-001	1.761019e-001	5.908729e-001	9.603508e-001	4.805510e-001	2.797958e-001	2.852103e-001	5.931706e-001	6.817277e-001	8.928950e-001	6.368216e-001	7.892975e-002	9.674291e-001	3.029067e-001	8.135330e-001	4.080367e-001	8.119325e-001	7.057910e-001	0.000000e+000	5	2.037698e-001
8.264532e-001	3.027064e+000	8.264532e-001	1.418350e-001	8.596942e-001	5.285289e-001	3.235332e-001	2.520731e-001	9.151306e-001	4.304908e-001	2.370173e-001	5.880104e-001	2.740632e-001	1.957962e-001	1.130871e-003	6.183535e-001	7.265093e-001	8.876670e-001	8.312630e-001	6.001397e-001	3.066033e-001	7.065962e-001	3.145437e-001	1.411142e-001	3.529372e-001	5.365719e-001	3.164207e-001	2.688847e-001	2.552738e-001	2.293316e-001	9.672463e-001	3.240003e-001	0.000000e+000	3	1.231431e-001
6.521212e-001	3.961818e+000	6.521212e-001	3.282195e-001	6.930912e-001	9.046293e-001	1.703017e-001	5.441252e-001	4.143636e-001	5.577484e-001	8.643636e-001	7.268373e-002	6.492880e-001	6.796560e-001	9.786070e-001	8.865744e-001	3.671840e-001	7.517808e-001	2.838844e-001	5.423578e-001	6.985444e-001	4.763286e-002	5.842014e-001	4.407905e-001	4.879323e-001	5.366976e-002	4.982337e-001	4.487438e-001	9.550648e-001	3.582273e-001	7.794080e-001	8.377096e-001	0.000000e+000	8	4.495162e-001
3.573822e-001	4.502729e+000	3.573822e-001	5.661272e-001	1.643336e-001	9.387224e-001	5.944071e-001	2.171893e-001	1.145564e-001	2.511695e-001	9.747285e-001	6.037827e-001	2.889052e-001	2.926154e-001	6.080589e-001	6.589633e-001	7.303423e-001	7.003237e-001	8.650049e-001	4.829022e-001	8.181870e-001	8.201408e-001	3.002090e-001	8.711044e-001	1.878382e-001	4.862907e-001	2.947390e-001	7.620923e-001	5.287576e-001	9.659069e-001	5.758946e-001	3.269359e-001	0.000000e+000	7	3.219128e-001
2.998071e-001	4.353856e+000	2.998071e-001	3.065789e-001	8.896351e-001	4.689011e-001	3.603828e-001	3.870406e-001	3.705481e-001	2.276111e-001	6.368417e-001	5.145708e-002	4.188795e-001	5.945564e-002	8.784036e-001	7.474238e-001	7.130970e-001	2.529523e-001	1.641574e-003	7.589307e-001	7.361414e-001	9.199863e-001	9.891579e-001	7.823327e-001	4.524721e-001	5.379025e-001	5.080324e-002	6.764921e-001	6.954325e-001	5.783396e-001	2.073665e-001	8.466412e-001	0.000000e+000	5	1.502633e-001
8.869454e-001	3.411480e+000	8.869454e-001	6.143278e-001	9.232714e-001	1.849032e-001	2.294496e-001	8.032781e-001	7.296553e-001	9.115395e-001	1.724534e-002	4.473715e-001	8.633633e-001	7.239714e-001	8.204559e-002	9.001546e-001	3.110512e-001	8.877167e-002	7.353661e-001	9.483883e-001	2.439358e-001	8.560015e-002	8.333250e-001	3.875674e-001	3.685281e-001	4.802948e-001	4.128618e-001	6.922512e-001	9.663638e-001	2.839978e-001	1.309332e-001	5.837625e-001	0.000000e+000	6	1.000000e+014
6.408928e-001	3.742714e+000	6.408928e-001	3.160716e-001	6.195963e-001	6.040856e-001	5.555161e-001	3.354842e-001	9.782490e-001	4.363727e-001	6.243253e-001	5.175861e-001	5.325332e-002	5.149950e-001	6.505413e-001	8.666124e-002	6.015905e-001	4.138046e-001	9.721774e-001	1.250407e-001	3.585521e-001	7.101283e-001	4.114347e-001	4.474064e-001	6.236040e-001	2.057484e-001	5.708738e-001	9.947314e-001	3.191857e-001	6.293871e-001	8.939654e-001	3.959864e-001	0.000000e+000	6	1.759908e-001
7.514062e-001	4.218533e+000	7.514062e-001	4.751668e-001	3.929200e-001	9.297853e-001	8.101100e-001	2.089765e-001	4.315043e-001	8.134933e-001	7.094606e-001	6.749671e-001	7.631888e-001	8.233476e-001	8.853837e-001	3.754718e-001	4.218903e-001	9.401610e-001	7.449241e-001	2.745464e-001	8.419880e-001	6.975197e-001	6.471780e-001	6.546107e-001	2.369679e-001	1.877761e-001	8.894866e-001	8.409048e-001	2.266763e-001	6.743003e-001	7.454061e-001	1.265077e-001	0.000000e+000	9	4.041259e-001
1.647557e-001	5.063035e+000	1.647557e-001	7.269120e-001	9.493583e-001	7.543974e-001	2.299058e-001	6.296113e-001	2.750695e-001	6.647709e-001	6.614295e-001	6.688805e-001	6.976309e-001	2.830527e-001	6.610324e-001	6.295033e-002	7.568240e-001	2.104385e-001	4.358278e-001	3.162618e-001	7.299690e-001	7.680551e-001	6.448854e-001	8.839810e-001	7.674577e-001	4.201990e-001	5.866505e-001	7.482548e-001	4.435617e-001	1.753879e-001	5.802043e-001	5.793652e-001	0.000000e+000	5	1.507119e-001
1.564348e-001	4.110528e+000	1.564348e-001	1.487224e-001	4.803113e-002	6.086575e-003	6.555780e-002	5.402949e-001	2.243513e-001	3.125215e-001	6.650664e-001	7.297225e-001	3.090963e-001	9.582846e-001	1.120191e-001	9.294646e-001	2.292598e-003	7.706297e-001	4.695102e-001	7.675771e-001	3.028360e-001	9.265004e-002	7.831146e-001	4.989124e-001	1.652018e-001	5.471425e-001	1.603328e-002	6.788809e-001	9.432717e-001	6.888396e-001	6.896109e-001	4.052600e-001	0.000000e+000	2	2.986229e-001
9.625480e-001	3.126391e+000	9.625480e-001	9.997046e-001	9.317070e-001	3.597842e-001	7.393463e-001	1.710336e-001	7.315678e-001	6.065773e-002	9.861942e-001	7.409283e-001	6.682507e-001	1.342573e-002	6.373189e-001	9.849405e-001	1.459730e-001	7.187792e-001	2.203152e-001	6.008464e-001	5.706173e-001	6.937384e-002	5.002900e-001	4.865483e-001	8.905934e-001	1.741053e-001	1.938868e-001	1.490179e-001	1.163241e-001	6.463024e-001	3.262115e-001	3.692612e-001	0.000000e+000	4	1.000000e+014
4.927835e-001	4.105790e+000	4.927835e-001	2.518638e-001	6.788721e-001	9.887943e-001	6.408456e-001	9.448589e-001	4.747001e-001	9.445241e-001	8.563196e-001	5.185053e-002	2.491950e-001	1.667307e-001	7.322188e-001	2.327619e-002	2.828246e-001	1.236412e-002	2.746085e-001	3.730372e-001	8.670154e-001	5.625568e-001	2.969693e-001	3.626281e-001	3.203496e-001	9.124764e-001	7.106843e-001	3.208324e-001	9.429127e-001	7.189387e-001	7.944874e-001	6.963335e-001	0.000000e+000	5	1.314484e-001
7.870437e-001	3.523739e+000	7.870437e-001	2.043381e-001	9.343437e-001	4.917332e-001	5.015200e-001	2.812070e-001	6.140427e-001	7.021159e-001	1.336089e-001	4.441707e-001	8.472780e-001	9.753806e-001	7.036019e-001	5.068171e-001	2.033207e-001	1.239202e-001	5.702437e-001	2.616289e-001	4.832025e-001	8.281854e-001	1.734114e-001	9.273637e-001	5.317241e-001	6.729278e-001	7.057398e-001	4.752563e-002	7.445284e-001	4.970610e-001	1.393256e-001	6.636519e-001	0.000000e+000	6	1.656421e-001
8.606574e-001	2.760138e+000	8.606574e-001	2.424082e-001	7.227107e-001	6.076798e-001	4.019171e-001	1.913501e-001	2.861692e-002	5.164591e-001	7.950389e-002	8.884439e-001	7.043647e-001	1.114084e-001	3.882999e-002	3.891454e-001	3.696056e-001	8.309040e-001	6.474219e-001	2.067366e-001	6.631586e-001	5.763040e-001	4.458517e-001	5.796131e-001	1.308355e-001	8.356761e-001	5.446355e-001	4.816274e-001	3.266639e-001	8.981613e-002	3.101699e-001	2.525900e-001	0.000000e+000	1	1.268067e-001
9.758359e-002	5.200718e+000	9.758359e-002	6.226120e-001	2.451650e-001	7.398060e-001	7.358696e-001	8.331173e-001	6.647719e-001	1.176717e-001	8.337151e-001	2.930162e-001	9.228218e-001	5.489228e-002	8.200439e-001	2.518814e-001	7.275597e-001	3.477506e-001	4.008886e-001	8.372517e-001	1.611043e-001	5.658982e-001	4.178645e-001	4.072449e-001	8.291557e-001	4.110619e-001	7.630738e-001	6.197961e-001	4.775458e-001	8.678738e-001	6.660475e-001	3.582328e-001	0.000000e+000	4	1.173674e-001
3.638450e-001	4.003611e+000	3.638450e-001	3.987875e-001	2.457888e-001	5.954278e-001	7.815429e-001	5.651608e-002	7.869486e-001	6.615857e-001	2.185500e-002	4.300154e-001	8.101702e-001	4.563224e-002	9.726040e-002	1.584396e-001	3.860679e-002	7.504574e-001	7.197736e-001	7.260227e-002	9.248394e-001	4.081642e-003	4.587901e-001	4.237686e-001	9.519370e-001	8.887450e-001	6.987961e-001	3.768232e-001	6.497372e-001	9.582631e-001	6.793535e-001	5.108980e-001	0.000000e+000	3	3.341220e-002
8.778233e-001	3.961828e+000	8.778233e-001	4.560860e-001	8.118601e-001	8.630007e-001	1.126516e-001	9.260039e-003	7.227835e-001	9.344183e-002	6.889529e-001	5.972932e-001	6.811150e-001	7.646494e-001	2.362650e-001	5.618166e-001	9.590744e-001	9.834763e-001	8.772187e-001	5.223169e-001	6.427769e-002	2.429729e-001	8.278085e-001	9.096107e-001	9.866940e-001	8.473349e-001	4.860218e-001	9.427015e-001	4.339288e-001	7.324270e-001	6.688913e-001	4.725604e-002	0.000000e+000	9	2.956590e-001
6.935068e-001	3.193017e+000	6.935068e-001	9.726328e-001	4.245618e-001	7.489004e-001	4.552084e-002	8.093673e-001	5.354438e-001	1.993652e-001	5.513052e-002	8.732387e-001	1.974567e-001	8.324583e-003	6.818665e-001	1.762731e-001	5.491794e-001	4.370747e-001	1.046022e-001	4.027232e-001	7.560946e-001	9.428945e-001	9.173102e-001	2.893718e-001	6.320975e-001	9.114621e-001	1.843165e-001	4.834532e-001	3.872983e-001	1.141003e-001	6.713078e-002	1.998928e-001	0.000000e+000	2	3.928515e-001
1.873397e-001	4.691645e+000	1.873397e-001	8.940767e-001	6.338224e-001	7.240545e-001	4.836583e-001	7.563248e-001	5.543985e-001	3.855435e-001	4.098950e-001	5.464016e-001	7.726165e-001	1.195937e-001	3.081831e-001	3.000784e-001	9.104984e-001	6.202389e-001	3.545965e-001	9.358727e-001	3.017053e-001	4.592483e-001	4.663046e-002	6.183267e-001	6.017605e-001	8.473633e-001	7.994301e-001	3.388104e-001	7.005073e-001	2.652421e-001	2.891960e-001	2.549688e-001	0.000000e+000	4	1.745106e-001
1.499003e-001	4.083550e+000	1.499003e-001	7.894702e-001	5.087290e-001	1.006222e-001	7.786303e-002	7.001415e-001	3.817880e-001	2.657747e-001	9.289406e-001	8.247824e-002	1.687294e-001	1.010180e-001	2.968463e-001	8.962640e-001	2.989835e-001	6.876113e-001	7.847342e-001	4.993660e-001	3.848864e-001	1.446428e-001	6.867910e-001	8.488583e-001	7.779348e-001	9.449240e-001	3.743938e-002	1.046064e-001	1.250934e-001	6.234323e-001	4.057953e-001	5.618330e-002	0.000000e+000	1	2.213356e-001
1.726105e-001	3.969593e+000	1.726105e-001	1.197688e-001	4.809544e-001	4.639233e-001	6.038871e-001	1.857570e-002	1.133679e-002	4.038144e-001	6.115148e-001	9.326275e-001	5.698622e-001	4.365068e-001	9.168189e-001	3.146056e-001	3.598394e-001	7.694684e-001	8.238257e-001	9.024393e-001	6.948237e-001	2.137170e-001	7.707498e-002	8.594468e-001	2.330127e-001	8.235832e-002	3.013157e-002	3.085158e-001	4.480563e-002	4.967352e-001	5.928733e-002	6.888047e-001	0.000000e+000	1	1.148803e-001
9.779736e-001	3.836465e+000	9.779736e-001	6.542599e-001	9.963131e-001	5.126160e-001	7.322227e-001	1.841991e-001	9.822407e-001	5.364246e-001	5.295151e-001	8.637856e-001	8.822949e-001	1.247092e-001	6.900627e-001	9.309258e-001	6.097161e-001	9.894115e-001	5.449220e-001	8.625657e-001	7.307815e-003	7.960906e-001	8.028780e-002	1.266971e-001	3.465080e-001	3.673786e-001	1.946369e-001	4.655088e-001	4.846413e-001	9.513073e-001	8.716644e-001	8.343766e-001	0.000000e+000	9	1.000000e+014
2.909608e-002	5.408381e+000	2.909608e-002	8.673899e-001	8.199974e-002	6.884189e-002	6.875673e-001	3.117975e-001	2.267561e-001	3.836798e-001	7.501234e-001	7.800569e-001	2.789037e-001	3.987365e-002	8.987331e-001	1.334292e-001	9.503779e-001	5.129388e-001	8.656341e-001	8.877214e-001	5.646227e-001	8.238745e-001	9.349829e-002	6.250708e-001	2.249107e-001	6.597086e-001	1.105837e-001	5.722602e-001	9.274712e-001	8.250486e-001	4.204251e-001	9.574430e-001	0.000000e+000	4	1.000000e+014
5.985609e-001	4.481782e+000	5.985609e-001	7.863012e-001	7.494582e-001	5.848819e-001	8.424213e-001	7.573603e-001	7.913297e-001	7.974966e-001	6.593382e-001	4.764727e-001	6.792879e-001	9.748442e-001	4.426851e-001	9.722161e-001	9.867895e-001	5.016263e-001	1.215973e-001	7.076699e-001	8.405315e-002	8.932487e-001	5.571701e-001	1.262587e-001	4.512393e-001	8.769337e-001	4.305351e-001	8.108866e-002	3.325416e-001	4.839600e-001	8.451461e-001	5.544373e-001	0.000000e+000	9	1.000000e+014
4.354265e-001	3.820917e+000	4.354265e-001	5.861832e-001	9.078521e-002	3.035843e-001	5.996158e-001	6.502943e-002	9.265169e-001	1.466397e-001	4.487516e-001	3.913416e-001	1.579642e-001	8.036683e-001	6.713741e-001	2.667044e-001	9.672396e-001	1.738315e-001	3.479771e-001	2.291735e-001	2.949507e-002	2.397186e-001	4.435112e-001	9.799026e-001	8.659878e-001	5.220165e-001	1.237776e-002	6.955160e-001	4.458739e-001	9.852661e-001	7.773918e-001	8.326964e-001	0.000000e+000	4	6.181971e-002
8.648127e-001	2.991946e+000	8.648127e-001	6.508569e-001	2.105866e-001	8.513112e-002	5.213237e-001	1.711759e-001	7.713110e-001	7.055118e-001	1.954990e-002	3.277948e-001	7.736202e-001	4.784964e-001	5.455808e-002	6.535301e-001	1.136590e-001	1.463561e-001	5.852514e-001	3.549171e-001	4.181574e-001	3.855727e-001	8.866677e-001	4.986939e-001	6.775426e-002	7.217408e-001	5.706137e-001	9.353262e-001	8.801986e-001	2.184532e-001	7.829215e-002	8.938535e-001	0.000000e+000	3	6.659994e-002
2.210052e-001	4.875244e+000	2.210052e-001	1.270898e-001	1.209568e-001	6.177214e-001	6.794678e-001	7.491102e-001	1.784399e-002	1.530454e-001	8.208835e-001	5.885801e-001	9.930599e-001	8.110161e-001	6.439224e-001	3.530509e-001	9.448173e-001	9.121483e-001	1.442470e-001	9.514028e-001	7.705153e-002	8.153174e-001	2.274207e-001	9.069739e-001	8.835383e-001	6.793436e-001	6.438075e-001	5.237672e-001	8.962981e-002	4.674098e-001	8.418559e-001	4.220657e-001	0.000000e+000	6	1.000000e+014
7.534670e-001	3.348272e+000	7.534670e-001	5.524664e-001	1.986664e-001	7.392147e-001	7.805603e-001	6.674803e-001	4.106357e-001	3.004792e-001	1.688417e-001	2.342078e-001	4.410044e-001	4.035144e-001	3.411059e-001	5.702553e-001	6.592470e-001	5.917200e-001	1.842159e-001	4.239725e-002	9.268062e-001	4.115591e-001	7.905688e-001	7.510434e-001	2.364362e-001	4.717877e-001	6.685388e-001	9.284234e-001	3.817421e-001	8.371611e-001	1.198742e-002	3.384745e-001	0.000000e+000	5	1.000000e+014
7.173648e-001	3.209686e+000	7.173648e-001	9.842037e-001	5.866757e-001	1.475757e-001	5.895456e-001	4.699103e-001	7.366713e-002	6.938039e-001	3.530973e-001	7.279324e-001	1.018497e-001	2.459659e-002	6.654924e-001	2.474858e-002	4.763773e-001	6.705377e-001	4.117506e-001	2.794578e-001	9.752687e-001	5.953438e-001	7.078877e-001	6.302487e-001	8.298685e-001	8.359121e-002	3.610222e-002	5.682627e-001	6.119908e-001	5.916390e-001	1.910147e-001	1.975701e-001	0.000000e+000	3	3.073088e-001
3.369685e-001	4.034047e+000	3.369685e-001	6.066753e-001	8.157444e-001	5.062754e-001	3.391547e-001	3.789178e-001	6.756134e-001	5.455067e-001	1.828696e-001	9.211823e-001	7.724653e-001	7.629395e-001	9.515375e-001	8.162153e-001	8.268111e-002	1.207947e-001	4.065677e-001	3.881965e-001	1.002762e-001	3.164326e-001	7.901031e-001	6.461464e-001	8.144174e-001	1.505979e-003	1.106896e-001	1.684593e-001	8.040023e-002	8.084210e-001	2.106278e-001	7.942969e-001	0.000000e+000	3	9.792372e-002
5.281604e-001	3.922380e+000	5.281604e-001	5.109343e-001	4.319150e-001	9.554671e-001	3.389103e-001	7.305908e-002	8.492772e-001	9.420675e-001	3.555826e-001	2.639700e-001	2.355405e-002	9.156742e-001	8.749925e-001	2.789112e-001	9.177846e-001	9.841023e-001	1.545116e-002	8.208524e-002	9.254127e-001	3.998034e-001	5.315905e-001	7.832180e-001	9.803869e-001	4.032732e-001	8.088081e-001	9.574096e-002	3.838295e-001	5.508084e-001	2.443894e-004	3.058587e-001	0.000000e+000	6	4.792097e-001
